Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,test_mse,test_r2
2023-09-11 20:20:49,2.4min,c2c74c4cb1984d9383ae56935cb427ad,method-sto-lr-0.001-reg-Ridge,LOCAL,/Users/shafisourov/anaconda3/envs/Computer-programming/lib/python3.11/site-packages/ipykernel_launcher.py,chaky,FINISHED,4.345213925908356,-1.2585807304759182
2023-09-11 21:19:50,5.6min,1f39d908933c48b9888463e092f54755,method-sto-lr-0.01-reg-Ridge,LOCAL,/Users/shafisourov/anaconda3/envs/Computer-programming/lib/python3.11/site-packages/ipykernel_launcher.py,chaky,FINISHED,4.4174517836154985,-1.270228221872033
2023-09-11 21:30:54,2.6min,00d6a4ba03214920a44cd8eb70cac695,method-mini-lr-0.01-reg-Ridge,LOCAL,/Users/shafisourov/anaconda3/envs/Computer-programming/lib/python3.11/site-packages/ipykernel_launcher.py,chaky,FINISHED,4.380331044629542,-1.2735320699350412
2023-09-11 20:05:11,5.7min,aeeade51f4584d5eb06599d7f4ecc781,method-sto-lr-0.001-reg-Ridge,LOCAL,/Users/shafisourov/anaconda3/envs/Computer-programming/lib/python3.11/site-packages/ipykernel_launcher.py,chaky,FINISHED,4.370474431297988,-1.2965279090392778
2023-09-11 21:12:53,5.5min,485fe71bcbb64538ba95d16161b39830,method-sto-lr-0.001-reg-Ridge,LOCAL,/Users/shafisourov/anaconda3/envs/Computer-programming/lib/python3.11/site-packages/ipykernel_launcher.py,chaky,FINISHED,4.369481198622214,-1.322878524860327
2023-09-11 21:07:41,5.2min,408f812e61734744a525e5d811185f5c,method-sto-lr-0.01-reg-Ridge,LOCAL,/Users/shafisourov/anaconda3/envs/Computer-programming/lib/python3.11/site-packages/ipykernel_launcher.py,chaky,FINISHED,4.779282702117325,-1.4912511280351324
2023-09-11 19:58:41,6.5min,993f0deea8784ba2958b1ba19645acfe,method-sto-lr-0.01-reg-Ridge,LOCAL,/Users/shafisourov/anaconda3/envs/Computer-programming/lib/python3.11/site-packages/ipykernel_launcher.py,chaky,FINISHED,5.057052429565117,-1.7166317819950447
2023-09-11 22:57:23,4.2min,6f93e1bca0044ce29c078e6de041203d,method-mini-lr-0.0001-reg-Normal,LOCAL,/Users/shafisourov/anaconda3/envs/Computer-programming/lib/python3.11/site-packages/ipykernel_launcher.py,chaky,FINISHED,18.88432617919738,-9.525567150442079
2023-09-12 00:47:25,4.1min,3c8295c619cb40f395223a17eed65edf,method-mini-lr-0.0001-reg-Normal,LOCAL,/Users/shafisourov/anaconda3/envs/Computer-programming/lib/python3.11/site-packages/ipykernel_launcher.py,chaky,FINISHED,18.969374810892415,-9.571642048984284
2023-09-11 18:00:34,4.5min,a1a052798cc04a9fa8007c92508ee95b,method-mini-lr-0.0001-reg-Lasso,LOCAL,/Users/shafisourov/anaconda3/envs/Computer-programming/lib/python3.11/site-packages/ipykernel_launcher.py,chaky,FINISHED,19.617386801953437,-10.11407441988215
2023-09-11 19:24:27,4.7min,ba06c5d550fe4a99be012a4aad0661be,method-mini-lr-0.0001-reg-Lasso,LOCAL,/Users/shafisourov/anaconda3/envs/Computer-programming/lib/python3.11/site-packages/ipykernel_launcher.py,chaky,FINISHED,19.690717397748138,-10.170219400271431
2023-09-11 20:40:20,4.0min,b9dd1134eb574618a4617050a98606b3,method-mini-lr-0.0001-reg-Ridge,LOCAL,/Users/shafisourov/anaconda3/envs/Computer-programming/lib/python3.11/site-packages/ipykernel_launcher.py,chaky,FINISHED,22.314188234028084,-12.648729570745706
2023-09-11 21:43:15,3.8min,a5a077330d5e4b569a19d0f9ea95cec9,method-mini-lr-0.0001-reg-Ridge,LOCAL,/Users/shafisourov/anaconda3/envs/Computer-programming/lib/python3.11/site-packages/ipykernel_launcher.py,chaky,FINISHED,22.39487717916294,-12.697078207203026
